ECG,heart rate
0.21729,57.7478
0.20905,57.7478
0.2005,57.7478
0.19226,57.7478
0.18402,57.7478
0.17548,57.7478
0.16724,57.7478
0.15869,57.7478
0.15045,57.7478
0.14191,57.7478
0.13336,57.7478
0.12512,57.7478
0.11658,57.7478
0.10834,57.7478
0.1001,57.7478
0.09216,57.7478
0.08423,57.7478
0.0769,57.7478
0.06958,57.7478
0.06256,57.7478
0.05585,57.7478
0.04974,57.7478
0.04364,57.7478
0.03784,57.7478
0.03235,57.7478
0.02716,57.7478
0.02228,57.7478
0.0177,57.7478
0.01343,57.7478
0.00946,57.7478
0.00549,57.7478
0.00214,57.7478
-0.00122,57.7478
-0.00458,57.7478
-0.00763,57.7478
-0.01068,57.7478
-0.01343,57.7478
-0.01587,57.7478
-0.01831,57.7478
-0.02045,57.7478
-0.02258,57.7478
-0.02472,57.7478
-0.02655,57.7478
-0.02808,57.7478
-0.0296,57.7478
-0.03082,57.7478
-0.03204,57.7478
-0.03326,57.7478
-0.03448,57.7478
-0.0354,57.7478
-0.03662,57.7478
-0.03754,57.7478
-0.03876,57.7478
-0.03967,57.7478
-0.04059,57.7478
-0.0412,57.7478
-0.04211,57.7478
-0.04303,57.7478
-0.04364,57.7478
-0.04425,57.7478
-0.04486,57.7478
-0.04547,57.7478
-0.04608,57.7478
-0.04639,57.7478
-0.04669,57.7478
-0.04669,57.7478
-0.04669,57.7478
-0.04639,57.7478
-0.04608,57.7478
-0.04547,57.7478
-0.04486,57.7478
-0.04395,57.7478
-0.04303,57.7478
-0.04211,57.7478
-0.0412,57.7478
-0.03998,57.7478
-0.03876,57.7478
-0.03754,57.7478
-0.03632,57.7478
-0.0354,57.7478
-0.03418,57.7478
-0.03326,57.7478
-0.03235,57.7478
-0.03143,57.7478
-0.03082,57.7478
-0.02991,57.7478
-0.0296,57.7478
-0.02899,57.7478
-0.02838,57.7478
-0.02808,57.7478
-0.02777,57.7478
-0.02777,57.7478
-0.02747,57.7478
-0.02747,57.7478
-0.02716,57.7478
-0.02716,57.7478
-0.02716,57.7478
-0.02686,57.7478
-0.02686,57.7478
-0.02655,57.7478
-0.02655,57.7478
-0.02625,57.7478
-0.02594,57.7478
-0.02594,57.7478
-0.02563,57.7478
-0.02533,57.7478
-0.02502,57.7478
-0.02472,57.7478
-0.02472,57.7478
-0.02472,57.7478
-0.02472,57.7478
-0.02472,57.7478
-0.02472,57.7478
-0.02472,57.7478
-0.02502,57.7478
-0.02502,57.7478
-0.02502,57.7478
-0.02502,57.7478
-0.02533,57.7478
-0.02563,57.7478
-0.02594,57.7478
-0.02625,57.7478
-0.02655,57.7478
-0.02655,57.7478
-0.02686,57.7478
-0.02686,57.7478
-0.02686,57.7478
-0.02686,57.7478
-0.02686,57.7478
-0.02716,57.7478
-0.02716,57.7478
-0.02747,57.7478
-0.02747,57.7478
-0.02747,57.7478
-0.02747,57.7478
-0.02777,57.7478
-0.02808,57.7478
-0.02808,57.7478
-0.02838,57.7478
-0.02869,57.7478
-0.02899,57.7478
-0.02899,57.7478
-0.0293,57.7478
-0.0296,57.7478
-0.0296,57.7478
-0.02991,57.7478
-0.03021,57.7478
-0.03052,57.7478
-0.03082,57.7478
-0.03113,57.7478
-0.03113,57.7478
-0.03174,57.7478
-0.03204,57.7478
-0.03235,57.7478
-0.03296,57.7478
-0.03326,57.7478
-0.03387,57.7478
-0.03448,57.7478
-0.0351,57.7478
-0.03571,57.7478
-0.03662,57.7478
-0.03754,57.7478
-0.03845,57.7478
-0.03967,57.7478
-0.04059,57.7478
-0.04181,57.7478
-0.04303,57.7478
-0.04395,57.7478
-0.04517,57.7478
-0.04608,57.7478
-0.047,57.7478
-0.04791,57.7478
-0.04913,57.7478
-0.05005,57.7478
-0.05096,57.7478
-0.05157,57.7478
-0.05188,57.7478
-0.05249,57.7478
-0.0528,57.7478
-0.0528,57.7478
-0.0531,57.7478
-0.05341,57.7478
-0.05371,57.7478
-0.05402,57.7478
-0.05432,57.7478
-0.05493,57.7478
-0.05554,57.7478
-0.05615,57.7478
-0.05676,57.7478
-0.05737,57.7478
-0.05829,57.7478
-0.0592,57.7478
-0.05981,57.7478
-0.06073,57.7478
-0.06165,57.7478
-0.06226,57.7478
-0.06317,57.7478
-0.06348,57.7478
-0.06409,57.7478
-0.06409,57.7478
-0.06409,57.7478
-0.06409,57.7478
-0.06409,57.7478
-0.06378,57.7478
-0.06348,57.7478
-0.06287,57.7478
-0.06287,57.7478
-0.06256,57.7478
-0.06256,57.7478
-0.06226,57.7478
-0.06226,57.7478
-0.06226,57.7478
-0.06226,57.7478
-0.06256,57.7478
-0.06287,57.7478
-0.06348,57.7478
-0.06378,57.7478
-0.0647,57.7478
-0.06531,57.7478
-0.06592,57.7478
-0.06683,57.7478
-0.06744,57.7478
-0.06775,57.7478
-0.06836,57.7478
-0.06866,57.7478
-0.06927,57.7478
-0.06927,57.7478
-0.06927,57.7478
-0.06927,57.7478
-0.06927,57.7478
-0.06897,57.7478
-0.06897,57.7478
-0.06866,57.7478
-0.06836,57.7478
-0.06805,57.7478
-0.06775,57.7478
-0.06744,57.7478
-0.06683,57.7478
-0.06653,57.7478
-0.06622,57.7478
-0.06592,57.7478
-0.06561,57.7478
-0.06531,57.7478
-0.065,57.7478
-0.0647,57.7478
-0.0647,57.7478
-0.06439,57.7478
-0.06409,57.7478
-0.06348,57.7478
-0.06317,57.7478
-0.06287,57.7478
-0.06256,57.7478
-0.06256,57.7478
-0.06226,57.7478
-0.06195,57.7478
-0.06195,57.7478
-0.06165,57.7478
-0.06134,57.7478
-0.06134,57.7478
-0.06134,57.7478
-0.06104,57.7478
-0.06104,57.7478
-0.06104,57.7478
-0.06104,57.7478
-0.06104,57.7478
-0.06104,57.7478
-0.06134,57.7478
-0.06134,57.7478
-0.06134,57.7478
-0.06134,57.7478
-0.06134,57.7478
-0.06104,57.7478
-0.06104,57.7478
-0.06073,57.7478
-0.06073,57.7478
-0.06042,57.7478
-0.06012,57.7478
-0.05981,57.7478
-0.05981,57.7478
-0.05981,57.7478
-0.05981,57.7478
-0.05981,57.7478
-0.05951,57.7478
-0.05951,57.7478
-0.05951,57.7478
-0.0592,57.7478
-0.0592,57.7478
-0.05951,57.7478
-0.05951,57.7478
-0.05951,57.7478
-0.05981,57.7478
-0.05981,57.7478
-0.06012,57.7478
-0.05981,57.7478
-0.05981,57.7478
-0.05981,57.7478
-0.05981,57.7478
-0.05981,57.7478
-0.05981,57.7478
-0.05951,57.7478
-0.05951,57.7478
-0.0592,57.7478
-0.0589,57.7478
-0.05859,57.7478
-0.05798,57.7478
-0.05768,57.7478
-0.05737,57.7478
-0.05676,57.7478
-0.05646,57.7478
-0.05585,57.7478
-0.05524,57.7478
-0.05463,57.7478
-0.05432,57.7478
-0.05371,57.7478
-0.05341,57.7478
-0.0528,57.7478
-0.05249,57.7478
-0.05219,57.7478
-0.05188,57.7478
-0.05157,57.7478
-0.05096,57.7478
-0.05096,57.7478
-0.05066,57.7478
-0.05066,57.7478
-0.05066,57.7478
-0.05066,57.7478
-0.05066,57.7478
-0.05035,57.7478
-0.05035,57.7478
-0.05005,57.7478
-0.04974,57.7478
-0.04913,57.7478
-0.04883,57.7478
-0.04852,57.7478
-0.04822,57.7478
-0.04791,57.7478
-0.04761,57.7478
-0.0473,57.7478
-0.04669,57.7478
-0.04608,57.7478
-0.04578,57.7478
-0.04517,57.7478
-0.04456,57.7478
-0.04425,57.7478
-0.04395,57.7478
-0.04364,57.7478
-0.04364,57.7478
-0.04364,57.7478
-0.04395,57.7478
-0.04395,57.7478
-0.04425,57.7478
-0.04456,57.7478
-0.04456,57.7478
-0.04486,57.7478
-0.04486,57.7478
-0.04486,57.7478
-0.04456,57.7478
-0.04456,57.7478
-0.04425,57.7478
-0.04364,57.7478
-0.04334,57.7478
-0.04272,57.7478
-0.04211,57.7478
-0.0412,57.7478
-0.04059,57.7478
-0.03967,57.7478
-0.03876,57.7478
-0.03784,57.7478
-0.03723,57.7478
-0.03662,57.7478
-0.03601,57.7478
-0.0354,57.7478
-0.03479,57.7478
-0.03448,57.7478
-0.03418,57.7478
-0.03418,57.7478
-0.03418,57.7478
-0.03418,57.7478
-0.03418,57.7478
-0.03448,57.7478
-0.03448,57.7478
-0.03448,57.7478
-0.03448,57.7478
-0.03448,57.7478
-0.03448,57.7478
-0.03479,57.7478
-0.03479,57.7478
-0.03479,57.7478
-0.0351,57.7478
-0.0351,57.7478
-0.0351,57.7478
-0.03479,57.7478
-0.03448,57.7478
-0.03387,57.7478
-0.03326,57.7478
-0.03296,57.7478
-0.03235,57.7478
-0.03204,57.7478
-0.03174,57.7478
-0.03113,57.7478
-0.03082,57.7478
-0.03052,57.7478
-0.02991,57.7478
-0.0296,57.7478
-0.0293,57.7478
-0.02899,57.7478
-0.02869,57.7478
-0.02838,57.7478
-0.02838,57.7478
-0.02808,57.7478
-0.02808,57.7478
-0.02808,57.7478
-0.02808,57.7478
-0.02808,57.7478
-0.02777,57.7478
-0.02747,57.7478
-0.02716,57.7478
-0.02686,57.7478
-0.02625,57.7478
-0.02594,57.7478
-0.02563,57.7478
-0.02502,57.7478
-0.02472,57.7478
-0.02441,57.7478
-0.02411,57.7478
-0.0238,57.7478
-0.0235,57.7478
-0.02319,57.7478
-0.02289,57.7478
-0.02289,57.7478
-0.02258,57.7478
-0.02228,57.7478
-0.02197,57.7478
-0.02197,57.7478
-0.02167,57.7478
-0.02167,57.7478
-0.02167,57.7478
-0.02167,57.7478
-0.02167,57.7478
-0.02167,57.7478
-0.02136,57.7478
-0.02136,57.7478
-0.02106,57.7478
-0.02075,57.7478
-0.02075,57.7478
-0.02075,57.7478
-0.02075,57.7478
-0.02075,57.7478
-0.02075,57.7478
-0.02045,57.7478
-0.02014,57.7478
-0.01984,57.7478
-0.01953,57.7478
-0.01923,57.7478
-0.01892,57.7478
-0.01862,57.7478
-0.01831,57.7478
-0.01801,57.7478
-0.01801,57.7478
-0.0177,57.7478
-0.0174,57.7478
-0.0174,57.7478
-0.01709,57.7478
-0.01709,57.7478
-0.01678,57.7478
-0.01678,57.7478
-0.01648,57.7478
-0.01648,57.7478
-0.01617,57.7478
-0.01617,57.7478
-0.01587,57.7478
-0.01556,57.7478
-0.01526,57.7478
-0.01495,57.7478
-0.01465,57.7478
-0.01404,57.7478
-0.01343,57.7478
-0.01282,57.7478
-0.01221,57.7478
-0.0116,57.7478
-0.01129,57.7478
-0.01099,57.7478
-0.01068,57.7478
-0.01038,57.7478
-0.01007,57.7478
-0.00977,57.7478
-0.00946,57.7478
-0.00946,57.7478
-0.00946,57.7478
-0.00946,57.7478
-0.00946,57.7478
-0.00977,57.7478
-0.00977,57.7478
-0.01007,57.7478
-0.01038,57.7478
-0.01038,57.7478
-0.01068,57.7478
-0.01068,57.7478
-0.01068,57.7478
-0.01038,57.7478
-0.01007,57.7478
-0.00977,57.7478
-0.00946,57.7478
-0.00946,57.7478
-0.00916,57.7478
-0.00916,57.7478
-0.00885,57.7478
-0.00854,57.7478
-0.00824,57.7478
-0.00793,57.7478
-0.00763,57.7478
-0.00763,57.7478
-0.00732,57.7478
-0.00732,57.7478
-0.00732,57.7478
-0.00732,57.7478
-0.00702,57.7478
-0.00702,57.7478
-0.00671,57.7478
-0.00671,57.7478
-0.0061,57.7478
-0.0058,57.7478
-0.00519,57.7478
-0.00488,57.7478
-0.00427,57.7478
-0.00366,57.7478
-0.00305,57.7478
-0.00244,57.7478
-0.00183,57.7478
-0.00122,57.7478
-0.00031,57.7478
0.00031,57.7478
0.00122,57.7478
0.00214,57.7478
0.00305,57.7478
0.00397,57.7478
0.00519,57.7478
0.00641,57.7478
0.00732,57.7478
0.00824,57.7478
0.00946,57.7478
0.01038,57.7478
0.01129,57.7478
0.01251,57.7478
0.01343,57.7478
0.01465,57.7478
0.01556,57.7478
0.01648,57.7478
0.0174,57.7478
0.01801,57.7478
0.01862,57.7478
0.01892,57.7478
0.01953,57.7478
0.02014,57.7478
0.02075,57.7478
0.02197,57.7478
0.02319,57.7478
0.02472,57.7478
0.02625,57.7478
0.02838,57.7478
0.03113,57.7478
0.03387,57.7478
0.03723,57.7478
0.04089,57.7478
0.04486,57.7478
0.04883,57.7478
0.0528,57.7478
0.05707,57.7478
0.06134,57.7478
0.06531,57.7478
0.06958,57.7478
0.07355,57.7478
0.0769,57.7478
0.08026,57.7478
0.08301,57.7478
0.08545,57.7478
0.08728,57.7478
0.08911,57.7478
0.09033,57.7478
0.09094,57.7478
0.09155,57.7478
0.09155,57.7478
0.09155,57.7478
0.09125,57.7478
0.09033,57.7478
0.08911,57.7478
0.08759,57.7478
0.08575,57.7478
0.08362,57.7478
0.08118,57.7478
0.07874,57.7478
0.07599,57.7478
0.07324,57.7478
0.07019,57.7478
0.06744,57.7478
0.0647,57.7478
0.06134,57.7478
0.05829,57.7478
0.05524,57.7478
0.05219,57.7478
0.04944,57.7478
0.04669,57.7478
0.04395,57.7478
0.04181,57.7478
0.03967,57.7478
0.03754,57.7478
0.03571,57.7478
0.03387,57.7478
0.03174,57.7478
0.02991,57.7478
0.02777,57.7478
0.02563,57.7478
0.02319,57.7478
0.02075,57.7478
0.01831,57.7478
0.01617,57.7478
0.01373,57.7478
0.0116,57.7478
0.00916,57.7478
0.00671,57.7478
0.00458,57.7478
0.00275,57.7478
0.00092,57.7478
-0.00092,57.7478
-0.00275,57.7478
-0.00427,57.7478
-0.0058,57.7478
-0.00702,57.7478
-0.00854,57.7478
-0.00977,57.7478
-0.01068,57.7478
-0.0116,57.7478
-0.01221,57.7478
-0.01282,57.7478
-0.01343,57.7478
-0.01373,57.7478
-0.01434,57.7478
-0.01465,57.7478
-0.01495,57.7478
-0.01526,57.7478
-0.01556,57.7478
-0.01556,57.7478
-0.01556,57.7478
-0.01556,57.7478
-0.01556,57.7478
-0.01556,57.7478
-0.01526,57.7478
-0.01495,57.7478
-0.01465,57.7478
-0.01404,57.7478
-0.01373,57.7478
-0.01343,57.7478
-0.01312,57.7478
-0.01282,57.7478
-0.01251,57.7478
-0.01221,57.7478
-0.0119,57.7478
-0.0116,57.7478
-0.01129,57.7478
-0.01099,57.7478
-0.01068,57.7478
-0.01068,57.7478
-0.01068,57.7478
-0.01038,57.7478
-0.01038,57.7478
-0.01038,57.7478
-0.01068,57.7478
-0.01068,57.7478
-0.01099,57.7478
-0.01129,57.7478
-0.01129,57.7478
-0.01129,57.7478
-0.0116,57.7478
-0.0116,57.7478
-0.0119,57.7478
-0.01221,57.7478
-0.01282,57.7478
-0.01343,57.7478
-0.01404,57.7478
-0.01495,57.7478
-0.01648,57.7478
-0.01801,57.7478
-0.01984,57.7478
-0.02197,57.7478
-0.02441,57.7478
-0.02716,57.7478
-0.0296,57.7478
-0.03235,57.7478
-0.03479,57.7478
-0.03754,57.7478
-0.03998,57.7478
-0.04242,57.7478
-0.04395,57.7478
-0.04395,57.7478
-0.04272,57.7478
-0.03906,57.7478
-0.03296,57.7478
-0.02319,57.7478
-0.01007,57.7478
0.00732,57.7478
0.02991,57.7478
0.05768,57.7478
0.09155,57.7478
0.13214,57.7478
0.18036,57.7478
0.23651,57.7478
0.29999,57.7478
0.3714,57.7478
0.45044,57.7478
0.53619,57.7478
0.62805,57.7478
0.72449,57.7478
0.82398,57.7478
0.92468,57.7478
1.02509,57.7478
1.12335,57.7478
1.21765,57.7478
1.30615,57.7478
1.38702,57.7478
1.45874,57.7478
1.51978,57.7478
1.56891,57.7478
1.60461,57.7478
1.62598,57.7478
1.63208,57.7478
1.62292,57.7478
1.59912,57.7478
1.56128,57.7478
1.51001,57.7478
1.44714,57.7478
1.3739,57.7478
1.29211,57.7478
1.20331,57.7478
1.10962,58.3658
1.01257,58.3658
0.914,58.3658
0.81543,58.3658
0.71838,58.3658
0.625,58.3658
0.53589,58.3658
0.45258,58.3658
0.37598,58.3658
0.3064,58.3658
0.24445,58.3658
0.19043,58.3658
0.14374,58.3658
0.10498,58.3658
0.07324,58.3658
0.04852,58.3658
0.03021,58.3658
0.0174,58.3658
0.00916,58.3658
0.00458,58.3658
0.00275,58.3658
0.00305,58.3658
0.00488,58.3658
0.00763,58.3658
0.01038,58.3658
0.01312,58.3658
0.01556,58.3658
0.0174,58.3658
0.01831,58.3658
0.01801,58.3658
0.01678,58.3658
0.01434,58.3658
0.01129,58.3658
0.00732,58.3658
0.00305,58.3658
-0.00183,58.3658
-0.00702,58.3658
-0.01221,58.3658
-0.0174,58.3658
-0.02228,58.3658
-0.02686,58.3658
-0.03082,58.3658
-0.03418,58.3658
-0.03693,58.3658
-0.03937,58.3658
-0.0412,58.3658
-0.04242,58.3658
-0.04364,58.3658
-0.04425,58.3658
-0.04456,58.3658
-0.04456,58.3658
-0.04456,58.3658
-0.04456,58.3658
-0.04425,58.3658
-0.04395,58.3658
-0.04364,58.3658
-0.04334,58.3658
-0.04303,58.3658
-0.04303,58.3658
-0.04272,58.3658
-0.04272,58.3658
-0.04242,58.3658
-0.04242,58.3658
-0.04242,58.3658
-0.04272,58.3658
-0.04242,58.3658
-0.04242,58.3658
-0.04211,58.3658
-0.04181,58.3658
-0.0415,58.3658
-0.0412,58.3658
-0.04059,58.3658
-0.03998,58.3658
-0.03906,58.3658
-0.03815,58.3658
-0.03723,58.3658
-0.03632,58.3658
-0.0351,58.3658
-0.03387,58.3658
-0.03265,58.3658
-0.03174,58.3658
-0.03052,58.3658
-0.0293,58.3658
-0.02808,58.3658
-0.02686,58.3658
-0.02594,58.3658
-0.02472,58.3658
-0.0238,58.3658
-0.02258,58.3658
-0.02167,58.3658
-0.02075,58.3658
-0.01984,58.3658
-0.01892,58.3658
-0.01801,58.3658
-0.01678,58.3658
-0.01587,58.3658
-0.01495,58.3658
-0.01404,58.3658
-0.01312,58.3658
-0.01251,58.3658
-0.0116,58.3658
-0.01068,58.3658
-0.01007,58.3658
-0.00916,58.3658
-0.00824,58.3658
-0.00702,58.3658
-0.0058,58.3658
-0.00458,58.3658
-0.00336,58.3658
-0.00214,58.3658
-0.00092,58.3658
0.00061,58.3658
0.00183,58.3658
0.00336,58.3658
0.00458,58.3658
0.0061,58.3658
0.00732,58.3658
0.00885,58.3658
0.01007,58.3658
0.01099,58.3658
0.01221,58.3658
0.01343,58.3658
0.01434,58.3658
0.01526,58.3658
0.01648,58.3658
0.0174,58.3658
0.01831,58.3658
0.01953,58.3658
0.02075,58.3658
0.02197,58.3658
0.02289,58.3658
0.02411,58.3658
0.02533,58.3658
0.02655,58.3658
0.02777,58.3658
0.0293,58.3658
0.03082,58.3658
0.03204,58.3658
0.03387,58.3658
0.0354,58.3658
0.03693,58.3658
0.03845,58.3658
0.03998,58.3658
0.0415,58.3658
0.04334,58.3658
0.04486,58.3658
0.04669,58.3658
0.04852,58.3658
0.05066,58.3658
0.05249,58.3658
0.05432,58.3658
0.05646,58.3658
0.05829,58.3658
0.06042,58.3658
0.06256,58.3658
0.06439,58.3658
0.06653,58.3658
0.06836,58.3658
0.0705,58.3658
0.07233,58.3658
0.07416,58.3658
0.07629,58.3658
0.07813,58.3658
0.07996,58.3658
0.08209,58.3658
0.08423,58.3658
0.08636,58.3658
0.0885,58.3658
0.09094,58.3658
0.09338,58.3658
0.09583,58.3658
0.09827,58.3658
0.10071,58.3658
0.10315,58.3658
0.10559,58.3658
0.10803,58.3658
0.11047,58.3658
0.11322,58.3658
0.11597,58.3658
0.11841,58.3658
0.12116,58.3658
0.1239,58.3658
0.12634,58.3658
0.12909,58.3658
0.13153,58.3658
0.13428,58.3658
0.13672,58.3658
0.13947,58.3658
0.14252,58.3658
0.14587,58.3658
0.14893,58.3658
0.15228,58.3658
0.15564,58.3658
0.159,58.3658
0.16266,58.3658
0.16632,58.3658
0.17029,58.3658
0.17395,58.3658
0.17792,58.3658
0.18189,58.3658
0.18585,58.3658
0.18982,58.3658
0.19379,58.3658
0.19775,58.3658
0.20203,58.3658
0.20599,58.3658
0.21027,58.3658
0.21454,58.3658
0.21881,58.3658
0.22278,58.3658
0.22736,58.3658
0.23163,58.3658
0.23621,58.3658
0.24078,58.3658
0.24567,58.3658
0.25055,58.3658
0.25574,58.3658
0.26093,58.3658
0.26581,58.3658
0.271,58.3658
0.27588,58.3658
0.28107,58.3658
0.28626,58.3658
0.29114,58.3658
0.29602,58.3658
0.3006,58.3658
0.30518,58.3658
0.30945,58.3658
0.31372,58.3658
0.31769,58.3658
0.32166,58.3658
0.32532,58.3658
0.32867,58.3658
0.33203,58.3658
0.33508,58.3658
0.33814,58.3658
0.34088,58.3658
0.34363,58.3658
0.34638,58.3658
0.34912,58.3658
0.35187,58.3658
0.35431,58.3658
0.35675,58.3658
0.35919,58.3658
0.36133,58.3658
0.36316,58.3658
0.36499,58.3658
0.36682,58.3658
0.36835,58.3658
0.37018,58.3658
0.3717,58.3658
0.37323,58.3658
0.37476,58.3658
0.37628,58.3658
0.3775,58.3658
0.37842,58.3658
0.37933,58.3658
0.38025,58.3658
0.38086,58.3658
0.38147,58.3658
0.38208,58.3658
0.38269,58.3658
0.383,58.3658
0.38269,58.3658
0.38239,58.3658
0.38178,58.3658
0.38086,58.3658
0.37964,58.3658
0.37781,58.3658
0.37598,58.3658
0.37354,58.3658
0.37079,58.3658
0.36804,58.3658
0.36438,58.3658
0.36072,58.3658
0.35645,58.3658
0.35156,58.3658
0.34668,58.3658
0.34119,58.3658
0.33508,58.3658
0.32898,58.3658
0.32257,58.3658
0.31586,58.3658
0.30884,58.3658
0.30151,58.3658
0.29388,58.3658
0.28595,58.3658
0.27802,58.3658
0.27008,58.3658
0.26184,58.3658
0.2536,58.3658
0.24506,58.3658
0.23682,58.3658
0.22827,58.3658
0.21973,58.3658
0.21118,58.3658
0.20264,58.3658
0.19409,58.3658
0.18585,58.3658
0.17761,58.3658
0.16937,58.3658
0.16113,58.3658
0.15289,58.3658
0.14465,58.3658
0.13672,58.3658
0.12848,58.3658
0.12024,58.3658
0.112,58.3658
0.10407,58.3658
0.09613,58.3658
0.0885,58.3658
0.08087,58.3658
0.07355,58.3658
0.06592,58.3658
0.0589,58.3658
0.05157,58.3658
0.04456,58.3658
0.03784,58.3658
0.03143,58.3658
0.02533,58.3658
0.01953,58.3658
0.01404,58.3658
0.00885,58.3658
0.00397,58.3658
-0.00092,58.3658
-0.00549,58.3658
-0.00977,58.3658
-0.01373,58.3658
-0.0174,58.3658
-0.02106,58.3658
-0.02441,58.3658
-0.02747,58.3658
-0.03052,58.3658
-0.03326,58.3658
-0.03571,58.3658
-0.03815,58.3658
-0.04028,58.3658
-0.04242,58.3658
-0.04425,58.3658
-0.04608,58.3658
-0.04761,58.3658
-0.04883,58.3658
-0.04974,58.3658
-0.05066,58.3658
-0.05157,58.3658
-0.05249,58.3658
-0.0531,58.3658
-0.05371,58.3658
-0.05432,58.3658
-0.05463,58.3658
-0.05493,58.3658
-0.05554,58.3658
-0.05585,58.3658
-0.05646,58.3658
-0.05676,58.3658
-0.05737,58.3658
-0.05768,58.3658
-0.05798,58.3658
-0.05829,58.3658
-0.05829,58.3658
-0.05829,58.3658
-0.05829,58.3658
-0.05798,58.3658
-0.05768,58.3658
-0.05737,58.3658
-0.05707,58.3658
-0.05676,58.3658
-0.05646,58.3658
-0.05585,58.3658
-0.05493,58.3658
-0.05432,58.3658
-0.05371,58.3658
-0.0528,58.3658
-0.05219,58.3658
-0.05157,58.3658
-0.05066,58.3658
-0.05005,58.3658
-0.04913,58.3658
-0.04822,58.3658
-0.04761,58.3658
-0.047,58.3658
-0.04639,58.3658
-0.04608,58.3658
-0.04547,58.3658
-0.04517,58.3658
-0.04456,58.3658
-0.04425,58.3658
-0.04395,58.3658
-0.04364,58.3658
-0.04364,58.3658
-0.04364,58.3658
-0.04364,58.3658
-0.04395,58.3658
-0.04395,58.3658
-0.04395,58.3658
-0.04425,58.3658
-0.04425,58.3658
-0.04456,58.3658
-0.04456,58.3658
-0.04486,58.3658
-0.04486,58.3658
-0.04486,58.3658
-0.04486,58.3658
-0.04517,58.3658
-0.04517,58.3658
-0.04517,58.3658
-0.04517,58.3658
-0.04517,58.3658
-0.04517,58.3658
-0.04517,58.3658
-0.04517,58.3658
-0.04486,58.3658
-0.04486,58.3658
-0.04456,58.3658
-0.04425,58.3658
-0.04425,58.3658
-0.04425,58.3658
-0.04425,58.3658
-0.04425,58.3658
-0.04425,58.3658
-0.04456,58.3658
-0.04456,58.3658
-0.04456,58.3658
-0.04486,58.3658
-0.04517,58.3658
-0.04547,58.3658
-0.04608,58.3658
-0.04639,58.3658
-0.047,58.3658
-0.0473,58.3658
-0.04791,58.3658
-0.04852,58.3658
-0.04913,58.3658
-0.04974,58.3658
-0.05005,58.3658
-0.05035,58.3658
-0.05096,58.3658
-0.05127,58.3658
-0.05188,58.3658
-0.05219,58.3658
-0.0528,58.3658
-0.0531,58.3658
-0.05341,58.3658
-0.05402,58.3658
-0.05432,58.3658
-0.05493,58.3658
-0.05554,58.3658
-0.05646,58.3658
-0.05737,58.3658
-0.05829,58.3658
-0.0589,58.3658
-0.05981,58.3658
-0.06073,58.3658
-0.06134,58.3658
-0.06195,58.3658
-0.06256,58.3658
-0.06317,58.3658
-0.06378,58.3658
-0.06439,58.3658
-0.0647,58.3658
-0.065,58.3658
-0.06531,58.3658
-0.06592,58.3658
-0.06622,58.3658
-0.06653,58.3658
-0.06714,58.3658
-0.06744,58.3658
-0.06805,58.3658
-0.06866,58.3658
-0.06927,58.3658
-0.07019,58.3658
-0.07111,58.3658
-0.07202,58.3658
-0.07294,58.3658
-0.07416,58.3658
-0.07538,58.3658
-0.07629,58.3658
-0.07751,58.3658
-0.07874,58.3658
-0.07965,58.3658
-0.08057,58.3658
-0.08118,58.3658
-0.08179,58.3658
-0.0824,58.3658
-0.08301,58.3658
-0.08362,58.3658
-0.08423,58.3658
-0.08484,58.3658
-0.08514,58.3658
-0.08545,58.3658
-0.08575,58.3658
-0.08606,58.3658
-0.08636,58.3658
-0.08636,58.3658
-0.08667,58.3658
-0.08698,58.3658
-0.08728,58.3658
-0.08759,58.3658
-0.08759,58.3658
-0.08789,58.3658
-0.0882,58.3658
-0.0882,58.3658
-0.0885,58.3658
-0.0885,58.3658
-0.0885,58.3658
-0.0885,58.3658
-0.0885,58.3658
-0.0885,58.3658
-0.08881,58.3658
-0.08881,58.3658
-0.08881,58.3658
-0.08881,58.3658
-0.0885,58.3658
-0.08881,58.3658
-0.08881,58.3658
-0.08911,58.3658
-0.08911,58.3658
-0.08942,58.3658
-0.09003,58.3658
-0.09033,58.3658
-0.09064,58.3658
-0.09094,58.3658
-0.09125,58.3658
-0.09125,58.3658
-0.09155,58.3658
-0.09186,58.3658
-0.09186,58.3658
-0.09186,58.3658
-0.09155,58.3658
-0.09155,58.3658
-0.09155,58.3658
-0.09125,58.3658
-0.09094,58.3658
-0.09033,58.3658
-0.08972,58.3658
-0.08911,58.3658
-0.0885,58.3658
-0.08789,58.3658
-0.08728,58.3658
-0.08636,58.3658
-0.08575,58.3658
-0.08545,58.3658
-0.08484,58.3658
-0.08423,58.3658
-0.08392,58.3658
-0.08362,58.3658
-0.08362,58.3658
-0.08331,58.3658
-0.08331,58.3658
-0.08331,58.3658
-0.08362,58.3658
-0.08362,58.3658
-0.08392,58.3658
-0.08453,58.3658
-0.08484,58.3658
-0.08514,58.3658
-0.08545,58.3658
-0.08606,58.3658
-0.08636,58.3658
-0.08698,58.3658
-0.08728,58.3658
-0.08728,58.3658
-0.08728,58.3658
-0.08728,58.3658
-0.08698,58.3658
-0.08667,58.3658
-0.08636,58.3658
-0.08575,58.3658
-0.08545,58.3658
-0.08514,58.3658
-0.08453,58.3658
-0.08392,58.3658
-0.08362,58.3658
-0.08301,58.3658
-0.0827,58.3658
-0.0827,58.3658
